Температура окружающей среды,Влажность окружающей среды,Температура раствора,Значение АЦП внешнего фотодиода,Значение АЦП внутреннего фотодиода,Интегральная сумма внешнего фотодиода,Интегральная сумма внутреннего фотодиода,Температура лазера,Температура фотодиода,Фурье образ внутреннего фотодиода,Фурье образ внешнего фотодиода,Время с начала эксперимента,Концентрация глюкозы
21.300000000000004,19.000000000000004,21.700000000000003,57346.677753160766,40035.42511428503,286953124.00000006,199710245.66666663,23.441433578756158,23.9288600030138,1237778.6499144365,134902.00621624105,347.2251293501699,10.3
21.300000000000008,19.000000000000004,21.700000000000003,57379.97098635807,40030.00740440837,286953124.00000006,199710245.6666667,23.45815254231171,23.936280077631377,21849.35516024879,1956.599430072262,347.4247959060435,10.3
21.300000000000004,19.000000000000004,21.700000000000003,57360.78531201114,39997.33859844942,286953124.00000006,199710245.66666663,23.474529203263533,23.94397780093723,2298439.229096781,175838.96092407717,347.6244624619169,10.3
21.300000000000004,19.000000000000004,21.7,57383.42463072145,39965.74686513568,286953124.00000006,199710245.66666663,23.49056356161164,23.95179927065326,6814163.481574576,272425.8002363344,347.8241290177904,10.3
21.300000000000008,19.000000000000007,21.700000000000003,57382.76454293087,39954.01836038607,286953124.00000006,199710245.66666663,23.50625561735603,23.959579274294068,8916877.12843975,473999.6925831983,348.023795573664,10.3
21.300000000000004,19.0,21.700000000000006,57403.69315365696,39951.91155608632,286953124.00000006,199710245.66666663,23.52160537049669,23.967145135311227,16517211.028217878,920839.9519232753,348.22346212953755,10.3
21.300000000000004,19.000000000000004,21.700000000000006,57414.84537728984,39932.42896346156,286953124.0000001,199710245.6666667,23.53661282103364,23.97432055923777,13239590.603448415,1004608.9519779248,348.4231286854111,10.3
21.300000000000004,19.000000000000004,21.700000000000003,57426.86030572511,39895.41797788206,286953124.0,199710245.66666663,23.55127796896685,23.980929479832497,13788534.480471993,1010113.1538590656,348.62279524128456,10.3
21.300000000000008,19.0,21.700000000000006,57437.37376311401,39891.25604445397,286953124.0,199710245.6666667,23.56560081429636,23.98679990522434,12090827.163819777,966646.3531574768,348.8224617971581,10.3
21.300000000000004,19.0,21.700000000000003,57451.30473700857,39873.29032226208,286953124.00000006,199710245.66666663,23.579581357022136,23.99176776405683,4165160.487270121,382902.5788886412,349.0221283530317,10.3
21.300000000000004,19.000000000000007,21.700000000000003,57453.02118917719,39850.07075462108,286953124.00000006,199710245.66666663,23.59321959714419,23.99568075163234,1258636.950196723,120440.97874173564,349.2217949089052,10.3
21.300000000000008,19.000000000000007,21.700000000000006,57472.09894661119,39856.74496997385,286953124.0000001,199710245.6666667,23.606515534662524,23.998402176056537,23431.53620054306,1321.061340034955,349.42146146477864,10.300000000000002
21.300000000000004,19.000000000000007,21.700000000000003,57476.631844111405,39823.87448858508,286953124.00000006,199710245.6666667,23.619469169577137,23.999814804382755,2200305.810966941,75616.07270272996,349.6211280206521,10.300000000000002
21.300000000000004,19.000000000000004,21.700000000000003,57502.89450733079,39801.49373531943,286953124.0,199710245.66666663,23.632080501888023,23.99982470875637,5797492.651523584,718331.2465031508,349.8207945765256,10.3
21.300000000000004,19.000000000000004,21.7,57478.51070274036,39781.78644846526,286953124.00000006,199710245.66666663,23.644349531595196,23.99836511255913,13514494.1832279,1009020.2919839182,350.02046113239913,10.3
21.3,19.000000000000004,21.700000000000003,57516.88781721514,39766.69971436752,286953124.00000006,199710245.66666663,23.656276258698643,23.99540023655358,18872817.528333537,1638416.515823767,350.22012768827267,10.3
21.300000000000008,19.000000000000004,21.700000000000006,57509.32306369855,39726.58361783872,286953124.00000006,199710245.6666667,23.667860683198377,23.99092914502743,26707045.645001017,1302363.1024827352,350.41979424414626,10.300000000000002
21.300000000000008,19.000000000000004,21.700000000000006,57526.59512758614,39732.12662407167,286953124.00000006,199710245.6666667,23.679102805094377,23.984989591937868,25515287.713610053,1575713.877994276,350.61946080001974,10.3
21.300000000000004,19.0,21.700000000000003,57527.18918482951,39705.81429121672,286953124.00000006,199710245.6666667,23.690002624386658,23.977661867056035,13886481.54864231,2034831.6004670523,350.8191273558932,10.3
21.300000000000004,19.000000000000007,21.700000000000003,57550.61920671174,39701.67088818661,286953124.0,199710245.66666663,23.700560141075226,23.96907264211132,10904754.419552607,614721.2232600047,351.0187939117668,10.3
21.3,19.000000000000004,21.7,57548.35772347503,39677.68987083764,286953124.00000006,199710245.66666663,23.710775355160063,23.95939881693575,2977573.543473975,189534.2181988849,351.2184604676403,10.3
21.300000000000008,19.000000000000004,21.700000000000006,57566.15903695182,39660.25764993776,286953124.0000001,199710245.6666667,23.720648266641184,23.948871365608422,30467.734279980334,1503.9616792330633,351.4181270235139,10.3
21.300000000000004,19.000000000000004,21.700000000000003,57555.5402882876,39636.86641184082,286953124.00000006,199710245.6666667,23.73017887551858,23.93777918259978,6672389.285487153,310257.7593852018,351.6177935793874,10.3
21.300000000000004,19.000000000000004,21.700000000000003,57566.455131450246,39630.998677951946,286953124.00000006,199710245.6666667,23.73936718179226,23.926472928916063,21346147.578457013,1197022.4845702886,351.81746013526083,10.3
21.300000000000004,19.000000000000007,21.700000000000006,57578.97019372346,39605.4160184932,286953124.00000006,199710245.66666663,23.748213185462216,23.91536887824366,57306410.98865187,3032846.0269082715,352.0171266911344,10.300000000000002
21.300000000000004,19.000000000000007,21.700000000000003,57574.559413282666,39596.62219846243,286953124.00000006,199710245.66666663,23.756716886528448,23.90495276309346,111693403.26535109,4396050.55505117,352.21679324700784,10.3
21.3,19.000000000000004,21.700000000000003,57588.335603683234,39579.35670326511,286953124.00000006,199710245.66666663,23.76487828499096,23.89578362094526,155347381.08761975,13375562.950167842,352.4164598028814,10.300000000000002
21.300000000000004,19.000000000000007,21.700000000000003,57596.62855967852,39573.25612378738,286953124.00000006,199710245.66666663,23.77269738084975,23.88849764039213,202682881.5758277,10527194.317968484,352.6161263587549,10.3
21.3,19.000000000000004,21.700000000000003,57590.88224991523,39542.54014686899,286953124.00000006,199710245.66666663,23.78017417410482,23.883812007284774,272829116.41290784,5764771.668951595,352.8157929146284,10.3
21.300000000000008,19.0,21.700000000000003,57598.26651663116,39502.06988852138,286953124.0000001,199710245.66666663,23.787308664756164,23.882528750875935,398523394.4421416,10907307.829034034,353.01545947050204,10.3
21.300000000000004,19.000000000000004,21.700000000000003,57609.95663123933,39545.58899231958,286953124.00000006,199710245.66666663,23.794100852803798,23.88553858996471,370491807.5233274,11220934.019366158,353.2151260263754,10.3
21.10000111879153,19.0,21.799999440604243,57472.01299182014,40719.919474642695,286933247.4445226,199783472.5903694,23.10857875252559,23.782973051375382,-1045949502680.4614,-2177667935715.727,353.51477202696424,10.3
21.100000000000005,19.0,21.800000000000004,57133.99028600711,40473.15907948713,286933247.3333334,199783473.0000001,23.1833613250519,23.796521201275727,394724307.1421389,18917540.95559117,353.7144391421217,10.3
21.100000000000005,19.000000000000004,21.800000000000004,57091.80451711538,40411.55840161428,286933247.3333334,199783473.0000001,23.248305380936014,23.805672155067903,350021622.1403172,9558376.43873614,353.9141056979952,10.3
21.1,19.0,21.8,57103.20807067106,40401.59939898667,286933247.3333334,199783473.00000003,23.30417810195853,23.811352873072625,314933953.44038856,7393015.736472358,354.11377225386866,10.3
